ха1	In indecl navn á bókstavinumх
хозя́йка	plurхозя́йки, хозя́ек, хозя́йкамf1.(владельца) eigariмгл-ari, ánariмгл-ari(konufólk) (sí eis.хозя́ин)2.(работодательница) konaжгл-aí húsinum, frúaжгл-aí húsinumкн., тж.шутл.,ирон.3.(примающая гостей) vertinna [-Ꞌɪnta]жгл-a(sum tekur ímóti gestum)4.(ведущая хозяйство) húsmóðir [hʏs-], [hʉus-]ж0род; konaжгл-aí húsinum; matmóðir [maʰtm-]ж0родуст.=>дома́шний1
хозя́йничать	ipf1.(вести домашнее хозяйство) haldaслнe-i-ihús; stákastaðií húsinum (хлопотать по хозяйству)2.atf.(распоряжаться) faraслнó-ó-aviðДатsum einum lystir, hoyggjaaðiviðo-mпог.ред.
хозя́йский	adjhjá [tʃʰ-] eigaranum, hjá [tʃʰ-] vertinumи т.д.,síхозя́ин; хозя́йский сын sonur eigaran; хозя́йским гла́зом við eygunum hjá [tʃʰ-] tí góða húsbóndanum [hʏs-]@де́ло хозя́йскоеtlm.hesum ræður tú fyri
хозя́йственник	mfíggjarstjóri [stj-]мгл-i(финансист); verkstjóri [-stj-]мгл-i(заведующий производством)
хозя́йственность	adjsparsemiсгл-i
хозя́йственный	stfхозя́йствен, ~на, ~но, ~ныadj1.bert lf(экономический) búskaparligurглigur, økonomiskur [-Ꞌnoː-]ннксоглsk; хозя́йственная жизнь страны́ vinnulívið í landinum2.bert lf(служащий для ведения домашнего хозяйства) húsarhalds- [-hal̥s-]; хозя́йственные това́ры húsarhaldsvørur; хозя́йственный магази́н húsarhaldsvørurмгл-aмн(handil); хозя́йственная постро́йка úthús; хозя́ственная су́мка innkeypstaska3.(о человеке) tilsígginсоглосн(бережливый); sparinсоглосн(экономный); praktiskurсоглsk(практичный)@хозя́йственный расчётsíхозрасчёт
хозя́йство	n1.(способ производства) búskaparskipanж0-ir, húsarhaldс0о(búskapur); социалисти́ческое хозя́йство tað sosialistiska [-Ꞌlɪ-] húsarhaldið, tann sosialistiska [-Ꞌlɪ-] búskaparskipanin; капиталисти́ческая систе́ма хозя́йства tann kapitalistiska [kʰaːpitaꞋlɪ-] búskaparskipanin, tað kapitalistiska [kʰaːpitaꞋlɪ-] økonomiska [-Ꞌnoː-]ннкsystemið [sʏꞋsteː-]ннк2.(экономика) búskapurмсогл-ir; økonomi [-Ꞌmiː-]ннкж0-ir; мирово́е хозя́йство heimsbúskapur; лесно́е хозя́йство skógbrúkс0о; ры́бное хозя́йство fiskivinnaжгл-s, fiskarí [-Ꞌrʊi]с0о{0<>i}; се́льское хозя́йство landbúnaður [lanp-]мсогл-ir, jarðarbrúkс0о; наро́дное хозя́йство landshúsarhald [lan̊s-]с0о, landsbúskapur [lan̊s-]; сове́т наро́дного хозя́йстваsíсовнархо́з3.(оборудование,инвентарь) útgerðж0-ir, reiðskapurмсогл-ir4.tlm.(вещи) greiður [kɹεi-], [kɹai-]жгл-aмннеформ.5.(сельскохозяйственная единица) (bónda)garðurмсогл-ar{a/ø}; крестья́нское хозя́йство bóndagarður; коллекти́вное хозя́йствоsíколхо́з; вести́чьё-л.хозя́йство stýra búnumhjá[tʃʰ-]o-m; вести́ своё хозя́йство dríva ein bóndagarð6.(домашнее): (дома́шнее) хозя́йство húsarhaldс0о; дела́ по хозя́йству húsarhaldс0о; занима́ться (дома́шним) хозя́йством haldaслнe-i-ihús; вести́чьё-л.хозя́йство haldaслнe-i-ihúsfyri o-n@всё э́то хозя́йствоheila molevittið [moːlɪꞋvɪ-]энкс0оопр.неформ., heila fratiðс0оопр.грубо,вульг.;министе́рство ры́бного хозя́йстваfiskivinnumálaráðнп(на Фарерских о-вахfiskimálastýri), fiskaríministerium [-Ꞌrʊi-]ннк;министе́рство се́льского хозя́йстваlandbúnaðarmálaráð [lanp-]нп, landbrúksministerium [lanp-]ннк=>веде́ние,выростно́й,де́ньги,завести́4,наро́дный1,натура́льный4,обще́ственный3,пла́новый3
хозя́йствование	nleiðslaжгл-a, stýringж0-ar
хозя́йствовать	хозя́йству|ю, ~ешь, ~ютipf1.(заниматься хозяйственной деятельностью) standaслнó-ó-afyri rakstri, stjórna [stjœtna]aði2.óvkm. (вести хозяйство) haldaслнe-i-ihús
хозя́йчик	m tlm., vanv.л´lítil eigariмгл-ari(av fyritøku o.tíl.), lítil vinnulívsmaðurмнепр; lítilforrætningsmaður [-Ꞌra-]ннкмнепр(бизнесмен), lítilvinnurekandiмприл
хозя́йчик	m tlm., vanv.
хозя́юшка	plurхозя́ош|ки, ~ек, ~камf dim, kel tilхозя́йка
Хокка́йдо	m indeclHokkaido [hɔꞋkʰai-]ж нескл.
хоккеи́ст	míshockeyspælari [-hɔʰkːi-]мгл-ari
хокке́й	mhockey [hɔʰkːi]с0-гл-i; хокке́й (с ша́йбой) {на льду} íshockey; хокке́й (на траве́) hockey; хокке́й с мячо́м bandy [panti]с0-гл-i
хокке́йный	adjhockey- [hɔʰkːi-], bandy- [panti-]
хо́лдинг	mholdingfelag [hɔult-]с0о{a/ø}{0<>i}эк., haldfelagлпс0о{a/ø}{0<>i}
хо́лдинг-компа́ния	fholdingfelag [hɔult-]с0о{a/ø}{0<>i}эк., haldfelagлпс0о{a/ø}{0<>i}
хо́лдинговый	adjholding- [hɔult-]эк.
хо́леный	adj(о руках,человек) nossligurглigur, væl hildinсоглосн, soigneraður [svaɲꞋjeː-]ннкглaður, væl pleygaðurннкглaður; nossligurглigur, væl kembdur [tʃʰεmt-]согл(хорошо почищенный), væl røkturсогл(um djór) (о животном)
холёный	adj síхо́леный
холе́ра	f1.(болезнь) kolera [kʰoːlɪra]жгл-a(;0-ir)2.illb.(о человеке) bartrogс0о, bakbeist [pak-]с0о
холе́рик	mkolerikari [-Ꞌleː-]ннкмгл-ari, illsinnavættiсгл-i
холери́ческий	adjkoleriskur [-Ꞌleː-]ннксоглsk, snarsintur [snaʂ-]согл
холе́рный	adjkolera- [kʰoːlɪra-]
холестери́н	mkolesterol [-Ꞌroːl]с0о
холестери́новый	adjkolesterol- [-Ꞌroːl-]
холецисти́т	mgallbløðrubetendilsi [-tl-] (реже[kalp-])ннксгл-i, gallbløðrubruni [-tl-] (реже[kalp-])нпмгл-i
холива́р	m jarg.keglс0о, orðadrátturм0осн-ar,-ir; согл-ir
хо́лить	хо́л|ю, ~ишь, ~ятpf AccpleygaннкaðiВин, passaaðiВин
хо́лка	plurхо́л|ки, ~ок, ~камf1.anat.(у лошади и др.)háryggurмсогл-s,-ir;-ar,-ir, herðatoppurмсогл-ar; (á rossi o.ø.)2. (грива) monж0-ar{o/a}, faksс0о@наби́ть {намя́ть, намы́лить}кому-л.хо́лкуtakaслнó-ó-ií herðatoppiná o-mпог.
холл	m1.(большое помещение) forhøll [-tl]ж0-ir{ø/a}2.(передняя) forstova [fɔs-], [fɔʂ-]жгл-a
холм	Genхолм|а́;plur~ы́, ~о́в, ~а́мmheyggjurмсогл-ar{+}, heyggurмсогл-ar{+}(режесогл-ir{+}; høvdж0-ir
хо́лмик	mlítil heyggjurмсогл-ar{+}
холми́стый	stfхолми́ст, ~а, ~о, ~ыmheyggjuturсогл
хо́лод	Genхо́лода, хо́лоду; plurхолод|а́, ~о́в, ~а́мm1.(мороз) kuldiмгл-i; семь гра́дусов хо́лода sjey kuldastig, sjey gradir [-aː-]ннкfrost2.plur(морозы) kuldiмгл-i(kuldaveður), kuldaveðurс0осн{+}frostс0о(мороз); весе́нние холода́ várkuldi; зи́мние холода́ vetrarkuldi3.(место): поста́вить на хо́лод seta í kulda, seta á eitt kalt stað4.fl.: от неё ве́ет хо́лодомóptað kom kaldur gjóstur frá honum =>жар@,обда́ть@,по́люс@,проня́ть1,ре́зкий1,соба́чий3
холода́ть	ipf(pfпохолодать)1.bert 3. pers brúktur(становиться холоднее) gerastнепрkalt (í veðrinum [vεkɹ-]), kólnaaði; похолода́лоóptað er blivið kaldari2.tlm.síхолоде́ть1@холода́ть и голода́тьtolair(d)hungur og kulda
холоде́ть	ipf(pfпохолоде́ть)1.(становиться холодным) verðaслнa-ó-okaldur, kólnaaði2.(от страха и т.п.) stirðnaaði, stívnaaði(av ræðslu o.ø.)
холоде́ц	Genхолодц|а́mtlm.gele [ʃeꞋleː]с0о; súltaжгл-a(из мяса)
холоди́льник	m1.(шкаф) køliskápс0о, kuldaskápнпс0о(шкаф); kølirúmс0о(помещение)2.(предприятие) frystihúsс0о; frystigoymslaжгл-a(склад)3.tekn.(установка) køliútgerðж0-ir; køliaggregat [-kaːt]с0о
холоди́льный	adjkøli-; холоди́льная устано́вка kølianleggннкпроф.; холоди́льная маши́на kølimaskina =>аге́нтII
холоди́ть	холожу́, холод|и́шь, ~я́тipf1.что-л.tlm.(делать холодным) kølair(d)o-t, avkølair(d)o-t2.bert 3. pers brúktur(производить ощущение холода): от мя́ты холоди́т во рту tað kenst kalt í munninum av myntu3.bert 3. pers brúktur Accfl.(приводить в состояние оцепенения) (fáaслнe-i-iВинat) ísnaaði, (fáaслнe-i-iВинat) stirðnaaði; у́жас холо́дит се́рдце hjartað [j-] ísnaði av ræðslu; холоди́ть кровькому-л.fáa blóðið at stirðna í æðrunum [akɹ-]á o-m
хо́лодно	Iadvkaldliga [kʰalːija]; относи́тьсяк кому-л.хо́лодно vera kaldligurmóti o-m; хо́лодно встре́титького-л.taka kaldligaímóti o-mIIpred1.: (на у́лице) хо́лодно tað er kalt úti2.: мне хо́лодно eg eri kaldur; мне ста́ло о́чень хо́лодно eg bleiv øgiliga kaldur; нога́м ста́ло хо́лодно eg bleiv kaldur um beinini =>жа́рко@
холоднокро́вные	n plurdýr við køldum blóði
хо́лодность	f1.(отсутствие страстности,душевной теплоты) (kenslu)kuldiмгл-i; frigiditetur [-kiːtiꞋtʰeː-]мсогл-arспец.(фригидность)2.(недоброжелательность,равнодушие) kuldiмгл-i, kaldligheit [kʰalːi-]ннкж0-ir(í móttøku o.ø.)
холо́дный	stfхо́лоден, холодна́, хо́лодно, хо́лодныogхолодны́adj1.(имеющий низкую температуру) kaldurсогл{a/ø}; холо́дный, как лёд ísakaldur; холо́дный ко́фе kalt kaffi; холо́дная весна́ kalt vár; холо́дные блю́да kaldir rættir2.(об одежде) kaldurсогл{a/ø}, tunnurсогл(um klæðir)3.(бесстрастный;безразличный;сдержанный) kaldurсогл{a/ø}, kaldligur [kʰalːi-]глigur; frigidur [-Ꞌkiː-]соглспец.(фригидный); холо́дный приём kaldlig móttøka; холо́дный взгляд kaldligt [kʰalːɪʰt] eygnakast; холо́дный ум kaldur heili; холо́дный пот kaldasveitti@холо́дное ору́жиеblonk vápn;холо́дная война́kalt kríggj; (tað) kalda kríggið (serl. um viðurskifti millum Sovjetsamveldið og Vesturheimin); во вре́мя холо́дной войны́ undir tí kalda krígnum [kʰɹʊin-];обли́тького-л.холо́дной водо́йsissaaðio-n=>зави́вка2,копче́ние,пого́да,фронт5
холодо́к	Genхолодка́, холодку́m1.(прохлада) svaliмгл-i; skuggiмгл-i(теневое место); у́тренний холодо́к morgunkuldi; в холодке́ í skugganum; по холодку́ (до наступления жары) áðrenn tað verður heitt2.fl.(сдержанность) kuldiмгл-i; в их отноше́ниях появи́лся холодо́к viðurskiftini teirra millum [-tl-] eru kólnað; я отношу́сь к нему́ с холодко́м mær dámar hann einki
холодосто́йкий	stfхолодосто́ек, холодосто́йк|а, ~о, ~иadjsum tolir kulda
холо́п	m1.søg.(в Древней Руси) ófrælsur húskallur [hʏskʰatl-]мсогл-ar; trælurмсогл-s,ir;согл-ar(раб); tænariмгл-ari(слуга)2.fl.,vanv.(холуй) sleikjariмгл-ari
холо́пский	adjvanv.krúpandiглandi, sleikjandiглandi
холо́пство	n1.søg.(состояние холопа) tað at vera ófrælsur húskallur [hʏskʰatl-]; trældómur [tʰɹal-]мсогл-ar(рабство),síхоло́п12.vanv.(раболепие) trælalyndiсгл-i
холо́пствовать	холо́пству|ю, ~ешь, ~ютipf(перед Ins)vanv.krúpaслнey-u-o(fyri Дат), sleikjair(t)(fyri Дат)
холости́ть	холощу́, холост|и́шь, ~я́тipf(pfвы́холоститьвы́холощу, вы́холост|ишь, ~я́т)кого-л.geldair(d)o-n
холосто́й	adj1.(неженатый) ógifturсогл; stakurсогл{a/ø}(um mannfólk)2.óvkm.(незамужняя) ógiftсогл; støkсогл{a/ø}(um konufólk)3.(свойственный холостяку) piparsveina-, hjá [tʃʰ-] gomlum dreingi; холоста́я жизнь lívið sum gamal drongur4.tekn.: холосто́й ход tómgongd, tómgangur; на холосто́м ходу́ í tómgongd, í tómgangi5.herm.:холосто́й патро́н leys patrón; холосто́й вы́стрел leyst skot
холостя́к	Gen, Accхолостяк|а́; plur~и́, ~о́в, ~а́мmgamal Ꞌ drongurсогл-ir{+}; (ста́рый холостя́к) piparsveinurмссогл-arб.ч.уст., шутл.(б.ч. о немолодом мужчине)
холостя́цкий	adjpiparsveina-, hjá [tʃʰ-] gomlum dreingi
холостя́чка	plurхолостя́ч|ки, ~ек, ~камfóvkm.gomul Ꞌ gentaжгл-a; piparmoyж0-arб.ч.уст., шутл.(б.ч. о немолодой женщине)
холощёный	adjgeldurсогл
холст	Genхолста́m1.(ткань) lørift [løːɹɪʰt]с0о2.plurхолст|ы́, ~о́в, ~а́м(картина) málningurмсогл-ar, málarí [-Ꞌrʊi]ннкс0о(;0-ir)
холсти́на	f síхолст1
холсти́нный	adj síхолстяно́й
холстяно́й	adjlørifts- [løːɹɪʰts-]
холу́й	m1.søg., gml.(слуга) lakeiur [-Ꞌkʰai-]интмсогл-ar, tænariмгл-ari2.fl.,vanv.(подлиза) sleikjariмгл-ari
холщо́вый	adjlørifts- [løːɹɪʰts-]
хо́ля	fgml., óvkm.fjálganж0-ir, røktж0-ir; жить в хо́ле vera væl fjálgaður um
холя́ва	f síхаля́ва
хо́минг	m evni hjá djórum at finna heim
Хо́мо сове́тикус	n indecl síГо́мосове́тикус
хому́т	Genхомут|а́;plur~ы́, ~о́в, ~а́мm1.(часть упряжи) bógtræс0o{æ/ø}(í rossatýggjum)2.fl.(бремя) okс0o;наде́ть хому́тна кого-л.leggjaнепрeina byrðuá o-n, leggjaнепрo-nundir okið; ве́шать себе́ на ше́ю хому́т fáaслнe-i-io-tat dragast við3.tekn.(приспособление) klampiмгл-i, okiмгл-i@была́ бы ше́я, (а) хому́т найдётся {был бы хому́т, а ше́я найдётся}orðt.tann, sum vil, finnur altíð okkurt at takast við; ≈ okkurt er dugandi manni til vápnпосл.
хомя́к	Gen, Accхомяк|а́; plur~и́, ~о́в, ~а́мm(Cricetus) hamstariмгл-ari, hamstrariмгл-ari
Хониа́ра	жHoniara [-Ꞌaːɹa]м нескл.
Хо́нсю	m indeclHonshu [-Ꞌʃuː]ж нескл.
Хо́пен	m síНаде́ждыо́стров
хоплосте́тус	m: исла́ндский хоплосте́тусsíбольшеголо́в, атланти́ческий
Хор1	Immyt.síГор
хор2	IIPrpв хо́ре; plurхор|ы́, ~о́в, ~а́мogхо́р|ы, ~ов, ~амm1. (певческий коллектив) kórс0ов разн знач.; sangkór [saŋk-]с0о; мужско́й хор manskór; же́нский хо́р kvinnukór; хор ма́льчиков dreingjakór2.plurхо́р|ы, ~ов, ~амmunn.(множество) meingiсгл-i, fjøldж0-ir(av himinknøttum); звёздные хо́ры stjørnufjøld [stjœtn-]
хора́л	mkoral [-Ꞌraːl]ж0-irспец., sálmalagс0o{a/ø}; хора́л для орга́на orgulkoral
хорва́т	mkroatur [-Ꞌaː-]мсогл-ar, kroati [-Ꞌaː-]мгл-i
Хорва́тия	fKroatien [-Ꞌaː-]ннкс0{дат.0}, Kroatia [-Ꞌaː-]с нескл.
хорва́тка	plurхорва́т|ки, ~ок, ~камfkroatur [-Ꞌaː-]мсогл-ar, kroati [-Ꞌaː-]мгл-i(konufólk)
хорва́тский	adjkroatiskur [-Ꞌaː-]соглsk; хорва́тский язы́к kroatisktсприлskt
хо́рда	f1.mat.(прямая) kordiмгл-i(røtt linja millum tvey punkt á sirkli)2.djór.(спинная струна) ryggjarstrongurмсогл-ar{+}
Хоре́зм	msøg.Khorezm [kʰoꞋrεsm]м0{дат.0}
хореи́ческий	adjtrokeiskur [-Ꞌkʰeː-]соглsk
хоре́й	mtroke [-Ꞌkʰeː]ж0-ir, rættur tvíliðurлпмсогл-s,-ir
хорёк	Gen, Accхорьк|а́; plur~и́, ~о́в, ~а́мm(Mustela putorius) ildariмгл-ari
хорео́граф	mkoreografur [kʰoːɹɪoꞋkɹaː-]мсогл-ar
хореографи́ческий	adjkoreografiskur [kʰoːɹɪoꞋkɹaː-]соглsk
хореогра́фия	fkoreografi [kʰoːɹɪokɹaꞋfiː]ж0-ir
хори́ст	mkórsangari [-Ꞌsaŋk-]мгл-ari
хори́стка	plurхори́ст|ки, ~ок, ~камfkórsangari [-aŋk-]мгл-ari(konufólk)
хорме́йстер	mkórleiðariмгл-ari, kórdirigentur [-kε-]ннкмсогл-arпроф.
хорово́д	mdansurмсогл-irí ringi; води́ть хорово́д dansaaðií ringi
хорово́диться	хорово́жусь, хорово́д|ишься, ~ятсяipf с Insóvkm,atf.1. (возиться) roksastaðivið Вин, stákastaðivið Вин, stríðastir(d)við Вин2.(водить компанию) komaслнo-o-osamanvið Дат, umgangastнепрВин
хорово́й	adjkór-; хорово́е пе́ние kórsangur [-aŋk-]
хо́ром	adv1.(о пении) í kóri2.fl.(все вместе) sammælt
хоро́мы	хоро́м, ~амf plur1.gml.(большой дом) stór húsс0омн2.tlm.,skemt.(большой дом) borgж0-ir(stór hús), stór húsс0омн; avgap [auk-], [akεap]с0о(av einum húsum)ред.
хорони́ть1	Iхороню́, хоро́н|ишь, ~ятipf(pfпохорони́тьпохороню́, хоро́н|ишь, ~ят)Acc1.(погребать) begrava [-Ꞌkɹεa-]ннкaði{+}Вин, jarðaaðiВинкн., gravaaði{+};слнó-ó-iВин2.(предать забвению) gloymair(d)Вин, lataслнæ-ó-aВинfara í gloymskuna
хорони́ть2	IIхороню́, хоро́н|ишь, ~ятipf(pfсхорони́тьсхороню́, схоро́н|ишь, ~ят)Accgml., óvkm.(прятать) goymair(d)Вин, krógvaaðiВин=>коне́ц@
хорони́ться	хороню́сь, хоро́н|ишься, ~ятсяipf(pfсхорони́тьсхороню́сь, схоро́н|ишься, ~ятся) (от кого-л.)óvkm.krógvaaðiseg (fyri o-m)
хорохо́риться	хорохо́р|юсь, ~ишься, ~ятсяipftlm.brettair(t)sær
хоро́шенький	adj1.tlm.(хороший) góðurгл{+},síхоро́ший2.(миловидный) fitturсогл; kerur [kʰeː-]энксогл3.tlm.,spott.(плохой,скверный) penurсогл, góðurгл; хоро́шенькая исто́рия! hatta er pent!; хоро́шенькое де́ло! vorðið sum skil!; tað skal eg halda Ꞌ við!@хоро́шенького понемно́жкуalt við mátaннк, við hógv
хороше́нько	advordiligaнеформ., til lítar, so tað munar
хороше́ть	ipf(pfпохороше́ть) fríðkastaði, blívaслнei-i-ipenariннксравн., gerastнепрvakrariсравн.
хоро́ший	stfхоро́ш, хорош|а́, ~о́, ~и́;compлу́чше,superlлу́чшийadjI 1.(вполне положительный) góðurгл{+};хоро́ший фильм ein góður filmur; хоро́ший фильм? er filmurin góður?; nyttar filmurin nakað?; ба́бушка у нас хоро́шая omma okkara er so fitt; э́то пальто́ мне хорошо́ hesin frakkin passar mær væl; моя́ хоро́шая! góðastaпревосх.mín! , fittastaпревосх.mín!2.bert stf(красивый) vakurсоглосн{a/ø}, penurсоглннк, sum sær gott út; она́ хороша́ (собо́й) hon sær gott út3.síхоро́шенький3; ты то́же хоро́ш! tú ert fínur, ert tú!; tú ert góður, ert tú! tú dugir eisini!; сам хоро́ш! tú ert fínur, ert tú!; tú ert góður, ert tú!; tú dugir eisini!4.tlm.(изрядный) stórurсогл; fitturсогл(rættiliga stórur); на́до пройти́ хоро́ший кусо́к tað er eitt fitt petti at ganga; хоро́шая по́рция ein ordansнеформ.portión [pʰɔʂꞋʃɔun]; сто́ить хоро́ших де́нег kosta nógv5.bert stf(пьян) fullur [-tl-]согл(drukkin); он уже́ совсе́м хоро́ш hann kennir longu væl til, hann hevur longu ein góðan girara [kiː-]неформ.,шутл.IIngottсприл; что тут хоро́шего? hvat skal tað vera gott fyri?; ничего́ хоро́шего из э́того не полу́чится einki gott kemur burtur úr tí@э́то де́ло хоро́шееhetta er gott; hetta er ein góður siður (об обычае);spott.síхоро́шенький3;по-хоро́шемуa) væl; b) (мирно) við góðum; проси́ть по-хоро́шему biðja pent;что хоро́шего?hvat sigur tú fyri gott?;hvat (gott) nýtt er at frætta?; hvørji (góð) tíðindi eru? =>всего́@,жела́ть2
хорошо́	Iadvvæl; gott (в нек. сочетаниях); хорошо́ па́хнет tað luktar væl; хорошо́ пое́сть fáa sær ein góðan bita; хорошо́ игра́тьво что-л. dugair(d){+}væl at spælao-t; хорошо́ игра́ть в ша́хматы vera góður telvari; хорошо́ вести́ маши́ну duga væl at koyra bil; хорошо́ говори́ть по-фаре́рски -рэ́-[] duga væl at tosa føroyskt [-ɪst]; хорошо́ бе́гать vera góður rennari, duga væl at renna; хорошо́ вы́глядеть síggja gott út; ты ведь хорошо́ зна́ешь, что... tú veitst [vai̯st] jú væl at...; вы хорошо́ сде́лаете, е́сли... tað hevði [hεijɪ] verið gott høvdu [hœtːʊ] tygum..., tað hevði [hεijɪ] verið gott vissiннкtygum...; хорошо́ ска́зано væl sagt; как пожива́ете? - Спаси́бо, хорошо́ hvussu hava tygum tað? - Takk, eg havi tað gott; посмотри́ хорошо́ hygg væl eftir [εʰtː-], hygg ordiligaннкeftir [εʰtː-]IIpred1.tað er gott;здесь хорошо́ her er gott, her er gott at vera; здесь хорошо́ отдыха́ть her er gott at hvíla seg; хорошо́, что он пришёл tað er gott, at hann kom; бы́ло бы хорошо́, е́сли бы... tað hevði [hεijɪ] verið gott, hevði [hεijɪ] ...; ongantíð betri, hevði [hεijɪ] ...; хорошо́ бы пойти́ в кино́ tað hevði [hεijɪ] ikki verið so galið at farið í biograf [-Ꞌkɹaːf], tað hevði [hεijɪ] verið stuttligt at farið í biograf [-Ꞌkɹaːf]; хорошо́ тому́, кто ... tað er lætt hjá tí, sum ...; hann kann vera glaður, sum ...2.:кому-л.хорошо́ onkur hevur tað gott; мне здесь хорошо́ eg føli meg væl her; мне хорошо́ eg havi tað gott; всем бы́ло (о́чень) хорошо́eis.øll [œtl] stuttleikaðu sær óført (о развлечении)3.atf.: хорошо́ тебе́ смея́ться! tú kanst grína!; tað er lætt hjá [tʃʰ-] tær at grína!; tú kann saktans grína!; хорошо́ вам говори́ть tað er lætt hjá [tʃʰ-] tykkum at siga, tað kunnu tit saktans sigaIIIpart1.(при одобрeнии) gott, fínt; о́чень хорошо́! fínt!; frálíkt!; óført!2.(при согласии) fínt, alt í lagi, ok [ɔuꞋkʰεi]энкнеформ.IVn indecl(отметка 4) «fýra»с нескл.(næsthægsti karakterur í sovjet. og russ. skúlum,«gott»)@там (везде́) хорошо́, где нас нетtilt.≈ feitt er annans mans fatпосл.=>гото́вить4,конча́ться@,оде́тый,приня́ть5,чу́вствовать4
хору́гвь	f1.kirk.(в церковных шествиях) kirkjufániмгл-i(við avmyndan av Kristus ella halgimonnum,borin í ym. skrúðgongum o.ø.)2.gml.(боевое знамя) hermerkiсгл-i, bannariмгл-ari
хору́нжий	m søg.1.(знаменоносец) flaggberiмгл-i2. (в казачих войсках)lægsta offiserstignin í kosakkaherliðum (frmman undan 1917, svarar tilподпоручикogкорнетí vanl. herinum)
хо́ры	Genхо́ров(ogхор),Prpна хо́рахm plurarkit.gallarí [-Ꞌrʊi]с0оспец.; loftс0о(в церкви)
хорь	Gen, Accхор|я́;plur~и́, ~е́й, ~я́мm síхорёк
хорько́вый	adjildara-
хо́спис	mhospice[hɔspɪs]с0о{0<>i}
хо́стинг	mhosting [hɔust-]ж0-arэвм, hýsingлпж0-ar(í edv)
хот-до́г	mhotdoggurмсогл-ar, hotdog [-tɔk]м{+};ж{+}
хоте́лка	plurхоте́л|ки, ~ок, ~камf1.tlm.,spott.(желание) ynskiсгл-i, hugurмсогл-ar;-ir2.. tlm.(заявка) ordriннкмгл-iпроф.(bílegging) umsóknжгл-ir(hjá fólki i framleiðsluni o.ø., tá fíggjarætlan verður løgd fram)3.tlm.(пенис)murturмсогл-ar
хоте́ние	ntlm.ynskiсгл-i, hugurмсогл-ar;согл-ir
хоте́ть	хочу́, хо́чешь, хо́чет; хот|и́м, ~и́те, ~я́т;impertlm.хоти́, хоти́теipf(pfзахоте́тьзахочу́, захо́чешь, захо́чет; захот|и́м, ~и́те, ~я́т; imper захоти́, захоти́те)1.Gen,что-л.tlm.(um konkret nao);+ inf;+ чтобы(иметь желание) viljaнепр(Вин); viljaнепрhava at...; ætlaaði(sær); havaнепрhug (til) at ...; (с отрицанием) tímair(d)(Вин); я хоте́л прийти́ eg hevði [hεijɪ] hug at koma (мне хотелось), eg ætlaði mær at koma (я собирался,я был намерен); я хочу́ ... eg vil sleppa (at) ...; он хо́чет домо́й hann vil sleppa til hús; я не хочу́ eg vil ikki; все хотя́т пойти́ øll [œtl] ætla sær at fara; ты хо́чешь, что́бы она́ пришла́? vilt tú hava hana at koma?; vilt tú hava, (at) hon kemur); она́ о́чень хоте́ла э́ту кни́гу hon vildi so gjarna hava hesa bókina, hon vildi endiliga hava hesa bókina; хоти́те моро́женого? vilja tit hava ís?; не хоте́тьчегo-л.(с)де́лать ikki tíma at gerao-t(из-за лени,неохоты); не хочу́ eg tími ikki (из-за лени,неохоты); я не хоте́л оби́деть её eg ætlaði ikki at fornerma [-Ꞌnε-]ннкhana; чего́ вы от меня́ хоти́те? a) (какие у вас желания) hvat vilja tit mær?; b) (чего вы хотите, чтобы я делал) hvat vilja tit hava meg at gera?; он де́лает, что хо́чет hann ger tað, hann vil; я э́того не хоте́л a) (против желаний) eg havi ikki viljað hetta; b) (цель была иная) tað var ikki meiningin, tað var ikki ætlanin; я хоте́л бы... eg vil gjarna hava ...; eg hevði [hεijɪ] gjarna viljað havt ...; я хоте́л бы поговори́ть с тобо́й eg hevði [hεijɪ] fegin viljað tosað eitt sindur við teg; хоте́л бы я знать ... eg hevði [hεijɪ] gjarna viljað vitað ...; как бы я не хоте́л hvussu fegin eg so vil, hvussu fegin eg so vildi; я хочу́ спать eg vil sova; что ты э́тим хо́чешь сказа́ть? hvat meinar tú við hesum?; он хо́чет ему́ добра́ hann vil honum tað væl2.(с отрицанием - о неодушевлённых предметах) viljaнепр; мото́р не хо́чет заводи́ться motorurin [-Ꞌtʰoː-] vildi ikki starta; дрова́ не хоте́ли горе́ть brennið vildi ikki loga [luːwa]3.: мо́жно брать ско́лько хо́чешь tú kanst taka so nógv, tú vilt; там мо́жно купи́ть, что хо́чешь har kanst tú keypa alt, tú vilt; где хо́чешь allastaðni [atl-]; кто хо́чет hvør, ið (vil); когда́ хо́чешь nær tú vilt; hvørja løtu; кому́ хо́чешь скажу́ eg fortelji tað fyri øllum [œtl-]@как хо́чешьtú um tað; sum tú vilt (как тебе угодно); как хо́чешь, я пойду́ домо́й tú gert, sum tú vilt, (men) eg fari til hús;хо́чешь не хо́чешьum tú (so) vilt (tað) ella [εtla] ikki;е́сли хоти́теparentkanska, man ...или не переводится/ella verður ikki umsett; он, е́сли хоти́те, прав hann man hava rætt, hann hevur helst rætt;че́рез не хочу́tlm.hvørt treyðugt eg vildi; ешь {пей} не хочу́tlm.yvirflóðж0-irav mati og drekka =>естьI 1,пить1
