г.	1.год2.го́род3.грамм g4.гора́5.господи́н hr.6.госпожа́
гре́шница	fsyndariмгл-ari(konufólk)
грешно́	pred + инф.tað er synd at...; грешно́ сиде́ть до́ма в таку́ю пого́ду tað er stór synd at sita inni í sovorðnum veðri [vεkɹɪ]; грешно́ сказать tað er synd at siga
гре́шный	stfгре́шен, грешна́, гре́шно, гре́шныogгрешны́adjsyndigurглigur, syndafullur [-tl-]согл@гре́шным де́ломeg má viðganga (должен признаться); tíverri [-Ꞌvε-] (к сожалению); я, гре́шным де́лом, солга́л eg má siga sum er, at eg havi logið
грешо́к	Accгрешк|а́;plur~и́, ~о́в, ~а́мmveikleikiмгл-i, feilurмсогл-s,-ir, brekс0о; за ним есть {во́дятся} грешки́ hann hevur ikki reint mjøl í posanumидиом.; есть {во́дится} за ним тот грешо́к, что… hann hevur tann feilin, at ...
гриб	Genгриб|а́;plur~ы́, ~о́в, ~а́мmsvampurннкмсогл-ar, soppurнпмсогл-ar; hundalandс0о{a/o}(сем. Agaricaceae); бе́лый гриб (Boletus edulis) átusmørsoppur; ходи́ть за гриба́ми {по грибы́} hentaaðisvamparннк, hentaaðisopparнп@расти́ как грибы́ {по́сле дождя́}rennaслнa-u-uupp sum hundalandидиом.
грибко́вый	adjsoppa-нп, svampa-ннк
грибни́к	Gen, Accгрибник|а́;plur~и́, ~о́в, ~а́мm o-r, sum hentar svamparннк,o-r, sum hentar sopparнп
грибни́ца	f1.tlm.(о женщинш)o-r, sum hentar svamparннк;o-r, sum hentar sopparнп(konufólk)2.(мицелий) soppmóðirж0родспец.
грибно́й	adjsvampa-ннк, soppa-нп; грибно́й суп svampasuppaннк, soppasuppaнп@грибно́й дождьlývætaжгл-a, lýregn
грибови́дный	stfгрибови́д|ен, ~на, ~но, ~ныadjsvampalíknandiннкглandi, sum hundaland (at síggja til); грибови́дное о́блако hundalandaskýggj
грибо́к	Gen, Accгрибк|а́;plur~и́, ~о́в, ~а́мm1.dim avгриб2.biol.(микроорганизм) svampurннкмсогл-ar, soppurнпмсогл-ar; дрожево́й грибо́к gersvampurннк, gersoppurнп; в до́ме завёлся грибо́к svampurннкer komin í húsini3.(для штопки) stoppikúlaжгл-a(at stoppa hosur o.a. við)4. (постройка) skýliсгл-i(í skapi sum hundaland) =>плеснево́й
гри́ва	f(fram)faksс0о(тж о густых волосах человека), monс0о{o/a}; лошади́ная гри́ва rossafaks; льви́ная гри́ва leyvufaks
гри́венник	mtlm.tíggju kopeka [-Ꞌpʰeː-] mynturмсогл-s,-ir
гри́вна	plurгри́в|ны, ~ен, ~намf1.søg.(денежная единица) grivnaжгл-a(gomul russ. mynteind)2.søg.(украшение) hálsbandс0о{a/o}(ringur um hálsin sum prýði)3.gml.síгри́венник4.(украинская) hryvnja [rʏvɲja]жгл-a(gjaldoyra í Ukraina,sbr.карбова́нец)
григориа́нский	adj: григориа́нский календа́рь tann gregorianski [kɹekoːɹiꞋaːn̊ʃtʃɪ]соглskkalendarin [-Ꞌlε-]
Григо́рий	m(имя римских пап) Gregorius [-Ꞌkoː-]м0-ar({0<>i})(navn á pávum)
гриль	mgrillж0-ir
гриль-	grill-
гриль-ба́р	mgrillbarrж0-ir
грилья́ж	mkrokant [-ˑkʰan̊t]ж0-ir
грим	m1.(краска) sminkaжгл-a, maskaжгл-a(hjá sjónleikara); накла́дывать грим sminka seg, leggja masku (sum sjónleikari); снима́ть грим taka sminkuna av2.(оформление лица актёра) maskaжгл-a(hjá sjónleikara)
грима́са	fsnerkс0о, skelkс0о, gálvс0о(snerk); де́лать {стро́ить, ко́рчить} грима́сы snerkjair(t){+}, skelkjair(t){+}, gálvaaði(snerkja)
грима́сничать	ipfsnerkjair(t), skelkjair(t), gálvaaði(snerkja)
гримёр	msminkariмгл-ari, sminkørur [-Ꞌkʰøː-]ннкмсогл-arпроф., (о женщине) sminkøsa [-Ꞌkʰøː-]ннкжгл-aпроф.(konufólk)
гримёрша	ftlm.(о женщине) sminkariмгл-ari(konufólk), sminkøsa [-Ꞌkʰøː-]ннкжгл-aпроф.
гримирова́льный	adjsminku-
гримирова́ть	гримиру́|ю, ~ешь, ~ютipf(pfзагримирова́тьзаримиру́|ю, ~ешь, ~ют, нагримирова́тьнагримиру́|ю, ~ешь, ~ют)1.кого-л. кем-л. ella кого-л. под кого-л.(накладывать грим) sminkaaðio-m{o-n} sumo-n, leggjaнепрo-mmasku sumo-r; гримирова́ть де́вушку стару́хой sminka gentuni sum eina gamla konu, sminka gentuna sum eina gamla konu, leggja gentuni masku sum eina gamla konu2.: гримирова́ть лицо́ sminkaaðiandlitið [anl-]
гримирова́ться	гримиру́|юсь, ~ешься, ~ютсяipf(pfзагримирова́тьсязагримиру́|юсь, ~ешься, ~ются. нагрими́роваться нагримиру́|юсь, ~ешься, ~ются)кем-л. ella под кого-л.sminkaaðiseg sumo-r, leggjaнепрmasku sumo-r
гримиро́вочный	adj síгримирова́льный
Гри́мсби	m indeclGrimsby [kɹɪm̊spiː], [kɹɪm̊spyː]м нескл.
Гри́нвич	mGreenwich [kɹiːnvɪʰtʃː]м0{дат.0}; вре́мя по Гри́нвичу greenwichtíð [kɹiːnvitʃ-], GMT [keː εmː Ꞌtʰeː]
гри́нвичский	adjgreenwich- [kɹiːnvɪʰtʃ-]; гри́нвичский меридиа́н nullmeridian [nʊlmeːɹitiaːn] (gjøgnum Greenwich), greenwichmeridian [kɹiːnvɪʰtʃmeːɹitiaːn]; гри́нвичское сре́днее вре́мя miðaltíð fyri Greenwich [kɹiːnviʰtʃː], GMT [keː εmː Ꞌtʰeː]
гри́нда	f(Globicephala melaena) grindahvalurмсогл-s,-ir{+};мн тжgrindж0-irсобир.(стадо гринд)
грипп	minfluensa [ɪn̊fluꞋεn̊sa]жгл-a(;0-ir), beinkrímс0окн.; пти́чий грипп fuglakrímс0о; свино́й грипп svínakrím
гриппова́ть	гриппу́|ю, ~ешь, ~ютipftlm.liggjaслнá-ó-ivið influensa [ɪn̊fluꞋεn̊sa], liggja við influensu [ɪn̊fluꞋεn̊sʊ]
гриппо́зный	adjinfluensa- [ɪn̊fluꞋεn̊sa-], influensu- [ɪn̊fluꞋεn̊sʊ-]; гриппо́зный ви́рус influensavirus; гриппо́зное воспале́ние лёгких lungabetendilsiннкorsakað av influensa [ɪn̊fluꞋεn̊sa], lungabetendilsiннкorsakað av influensu [ɪn̊fluꞋεn̊sʊ], lungnabruniнпorsakað av influensu [ɪn̊fluꞋεn̊sʊ]
гриф1	Im1.myt.(фантастическое животное) gammurмсогл-ar, griffurмсогл-ar2.djór.(птица) gribburннкмсогл-ar, gammurмсогл-ar; чёрный гриф (Aegypius monachus)fuglur av heykaættini(en.black vulture,monk vulture; da.munkegrib)
гриф2	IImmus.grípibrettiсгл-i, fingrafjølлпж0-ar{ø/a}
гриф3	IIIm1.(штемпель) stempulс0оснvið undirskrift2.: с гри́фом «секре́тно» stemplað "loyniligt"
гри́фель	m1.(для писания) griffilм0осн-s,-ar2.tlm.síграфи́т
гри́фельный	mskifur- [skiː-]; гри́фельная доска́ skifurtalva; гри́фельный сла́нец griffilskifur
грифо́ванный	adj/partic(секретный) stemplaðurглaður"loyniligt"
грифо́н	m síгрифI 1
гр-ка	гражда́нка (sí)
гр-н	граждани́н (sí)
гроб	Prpо гро́бе, в гробу́m1.(для умершего) (lík)kistaжгл-a; идти́ за гро́бом fylgjair(d){+}(líki); кластького-л.в гроб leggjao-ní kistuna2.predfl. óvkm.(конец,гибель) tað býður ikki bøtur, her er eingin vón; тепе́рь э́тому де́лу (по́лный) гроб ≈ hetta er gingið at [ɔa] fjandanum tilбран.@гроб Госпо́деньhin heilaga grøvin;(верность) до гро́баtrúfesti til deyðan;вогна́ть {свести́}кого-л.в гробleggjaнепрo-ní grøvina, verðaслнa-ó-oпосс.deyð;в гроб гляде́тьvera kominсоглоснá gravarbakka;стоя́ть одно́й ного́й в гробу́vera kominсоглоснá gravarbakka, standa við øðrum beininum í grøvini;переверну́ться в гробу́venda sær í grøvini;до гро́ба {по гроб жи́зни}óvkm.til tað síðsta [sʊʃta], [sʊi̪s̥ta], til síðsta andadrátt; по гроб жи́зни не забу́ду eg gloymi tað aldri á ævini;над гро́бомкого-л.við grøvina hjá [tʃʰ-]o-m; я его́в гробу́ вида́л (и в бе́лых та́почках)óvkm.eg leggiнепрein lort í hannвульг.;за гро́бомhinumegin (eftir deyðan), eftir [εʰtː-] deyðan =>кра́ше@,пова́пленный
гробану́ть	гробан|у́, ~ёшь, ~у́тpfóvkm.doyggjaнепр, siglair(d){+}Ꞌ avнеформ.
гробану́ться	гробан|у́сь, ~ёшься, ~у́тсяpfóvkm.síгробану́ть
гро́бить	ipf síугро́бить
гро́биться	гро́б|люсь, ~ишься, ~ятсяipfóvkm.1.(терять здоровье) slítaслнí-ei-iseg upp, overva [oːε-]aðiseg; farastслнó-ó-a, látastслнæ-ó-á(гибнуть)2.(портиться) spillastir(t); verðaслнa-ó-oí ólagi, verðaслнa-ó-oí óordanнеформ.(расстраиваться)
гробни́ца	f1.(склеп) grøvж0-ir{ø|a}(gravhválv), gravhválvс0о(со сводом), gravkamarс0o{a/ø}{+}; sarkofagur [-Ꞌfaːk-]мсогл-ar(саркофаг); mausoleum [mausoꞋleː-]с0-eum(мавзолей)2.(надгробное сооружение) gravsteinurмсогл-ar
гробово́й	adj: гробово́е молча́ние deyðatøgn, gravartøgn; гробова́я тишина́ deyðakvirra; гробово́й го́лос gravarrødd; до гробово́й доски́síдогро́ба,síгроб@
гробовщи́к	Gen, Accгробовщик|а́;plur~и́, ~о́в, ~а́мmkistusmiðurмсогл-s,-ir
гробокопа́тель	1.gml.(могильщик) gravariмгл-ari2.tlm., spott. (учёный и др.)o-r,sum fæst við at kanna smáputl frá fortíðini(serl.um vísindafólk)
грог	mgroggс0о
гроза́	plurгро́з|ы, ~, ~амf1.(ненастье) toraжгл-a, toruveðurс0осн{+}; ódnarveðurс0осн{+}(við torusláttri o.ø.); была́ си́льная гроза́ tað tornaði illa [ɪtla], toran gekk illa [ɪtla]; но́чью была́ гроза́ toran gekk um náttina, tað tornaði um náttina; во вре́мя грозы́ meðan toran gongur; í toruveðri [-vεkɹɪ]; надвига́ется {бу́дет} гроза́ hann dregur toru á luftina; в во́здухе па́хло грозо́йbeinl.,fl.í luftini var tora; гроза́ минова́лаbeinl.,fl.ódnin hæsaði av2.(опасность) ræðslaжгл-a, skrekkurннкмсогл-s,-ir; ekkiмгл-i3.(кто-то,наводящий ужас)o-t{o-r}, sum ein ræðist; skrekkurннкмсогл-s,-ir
гроздь	plurгро́зди, грозде́й, гроздя́мogгро́здья, гро́здьев, гро́здьямfklasiмгл-i, tyssiсгл-i(klasi); гроздь виногра́да klasi av víndrúvum; расти́ гро́здьями vaksa í klasum
грози́ть	грожу́, гроз|и́шь, ~я́тipf1.pfпогрози́тьпогрожу́, погроз|и́шь, ~я́т, пригрози́тьпригрожу́, пригроз|и́шь, ~я́т кому-л.(чем-л.) (угрожать) hóttair(t)o-n(við o-m); грози́ть кулако́м hótta við nevanum, nevaaði; он грози́л уво́лить её hann hótti við at koyra hana, hann hótti við at siga hana upp; грози́ть (кому-л.) войно́й hótta (o-n) við kríggi2.bert 3. pers brúktur чем-л.(быть близким к чему-л.) veraслнa-ó-oum at +инф., hóttair(t)við at +инф.; дом грози́т развали́ться húsið er fallkomið, húsið er um at detta, húsið stendur at detta; скала́ грози́т обва́лом kletturin stendur at leypa3.bert 3. pers brúktur(об опасности и т.п.): ему́ грози́т опа́сность hann er í vanda; грози́т война́ tað er vandi fyri kríggi; ему́ грози́т слепота́ hann er í vanda fyri at blíva blindur; ему́ грози́т смерть hann er í deyðavanda, hann er í lívsvanda4.bert 3. pers brúktur кому-л.(быть чреватым) beraслнa-ó-ovið sær, havaнепрvið sær, voldair(d); э́то грози́т мне неприя́тностями hetta kann volda mær óbehagiligheitir [-Ꞌhεa-]ннк
грози́ться	грожу́сь, гроз|и́шься, ~я́тсяipf(pfпогрози́тьсяпогрожу́сь, погроз|и́шься, ~я́тся, пригрози́тьсяпригрожу́сь, пригроз|и́шься, ~я́тся)tlm.síгрози́ть1 ;eis. skemt.вы грози́лись написа́ть об э́том tit hóttu við at skriva um tað
гро́зно	advhóttandi; strangliga (сурово)
Гро́зный1	ImGroznyj [kɹɔsni] (тж[kɹɔsny])м нескл.,sí eis.Джохаргала́
гро́зный2	IIstfгро́зен, грозна́, гро́зно, грозны́ogгро́зныadj1.(выражающий угрозу) hóttandiглandi; гро́зный взгляд hóttandi eygnakast; гро́зное письмо́ hóttanarabræv2.(страшный) ræðuligurглigur, øgiligurглigur; гро́зный враг ræðuligur fíggindi; в гро́зный час á lagnustundкн.; гро́зная си́ла øðisligur máttur3.(суровый) harðurсоглa/ø; strangurсоглang(строгий) =>Ива́н
грозово́й	adjtoru-, ódnar-; грозово́е о́блако, грозова́я ту́ча toruskýggj, óveðursskýggj, ódnarskýggj
гром	Genгро́ма, гро́му;plurгро́мы, громо́в, грома́мoghátíð.грома́, громо́в, грома́мm1.(грохот,раскаты) toraжгл-a; его уби́ло гро́мом hann varð dripin av snarljósinum [snaɹ-], hann varð dripin av toruni; hann doyði av snarljósinum; гряну́л {прогреме́л} гром toran dundi; гром греми́т {гро́мы гремя́т} toran gongur2.(сильный шум) dunс0о; гром пу́шек kanóndun [-Ꞌnɔun-]; гром аплодисме́нтов dun av lógvabrestum@как гром среди́ я́сного не́баsum eitt skot;как гро́мом порази́тького-л.geraнепрo-npaffнеформ.;как гро́мом поражённыйstandaслнó-ó-asum bitið rossидиом., standaслнó-ó-asum kánusпог., неформ..;мета́ть гро́мы и мо́лнииleikaaðií (skelda), skeldaaðisum ein vargurидиом.;пока́ гром не гря́нетáðrenn tað verður álvara; (пока́)гром не гря́нет, мужи́к не перекре́ститсяorðt.fólk taka tað ikki í álvara, fyrr enn ólukkan er hend =>раска́т
грома́да	fokkurt risastórt, risa-, sláturс0осн(stórur lutur, stórt hús o.a.); грома́ды гор risahøg fjøll [-tl]; грома́ды зда́ний risabygningar
грома́дина	ftlm.1.(о предмете)síгрома́да2.(о челопвеке) risiмгл-i(stórt fólk), kempaжгл-a(stórt fólk), bulurмсогл-ar, bulvirki [pʊl-]сгл-i(большой и неуклюжий человек)
грома́дный	stfгрома́д|ен, ~на, ~но, ~ныadjómetaligur [-Ꞌmeː-]глigur, risastórurсогл, ómetaliga [-Ꞌmeː-] stórur, øgiligurглigur(stórur), kolossalur [-Ꞌsaː-]ннксогл, gevaldigur [keꞋva-]энкглigurнеформ.; грома́дный го́род risastórur býur; грома́дная ра́зница øgiligur munur
громи́ла	mtlm.1.(бандит) bandittur [-Ꞌtɪ-]ннкмсогл-ar2.(силач) bulurмсогл-ar(sterkur maður), kempaжгл-a(sterkur maður),
громи́ть	громлю́, гром|и́шь, ~я́тipf(pfразгроми́ть)Acc1.(грабить) herjaaðiВин, røvaaðiВин, rænair(d)Вин2.(врага) geraнепрꞋ av viðВин, týnair(d)Вин, knúsair(t)Вин(fígginda o.tíl.)3.(теорию и т.п.) faraслнó-ó-ailla [ɪtla] viðДат, sáplaaðiВинniðurнеформ.(hugskot o.a.); leggjaнепрeftir [εʰtː-]Дат, herjaaðiáВин(обрушиваться на кого-л., что-л.)
гро́мкий	stfгро́мок, громка́, гро́мко, гро́мки;compгро́мчеadj1.(о звуке) harðurсогл{a/ø}(um ljóð); гро́мкий смех skellilátur [-tl-]; у него́ гро́мкий го́лос hann er harðmæltur [haɹ-]2.(известный) kendurсогл(gitin), gitinсоглосн; гро́мкое и́мя eitt kent navn; гро́мкий успе́х ein øgilig succes [sʏʰkꞋseː]ннк; гро́мкий проце́сс nógv umtalað rættarmál3.(напыщенный) uppblásturсогл, uppgjørdurсогл; гро́мкие слова́ stór orð, orðabraskс0о; гро́мкие фра́зы stór orð, orðabraskс0о; под гро́мким назва́нием við tí breggjandi navninum
громкоговори́тель	mhátalariмгл-ari
гро́мкость	fljóðstyrkiжгл-i
громове́ржец	Gen, Accгромове́рж|ца;plur~цы, ~цев, ~цамmmyt.,skald.torugudurмсогл-ar
громово́й	adjtoru-; громово́й уда́р torubrestur, torudun; громово́й го́лос torurødd; громово́й взрыв ein dundrandi brestur; громова́я речь dundurtala
громогла́сно	adv1.(громко) hart2.(открыто) opið, opinberliga
громогла́сный	stfгромогла́с|ен, ~на, ~ыadjharðurсогл{a/ø}, sum ljóðar hart, harðmæltur [haɹm-]согл
громозди́ть	громоз|жу́, ~ди́шь, ~дя́тipf(pfнагромозди́тьнаромоз|жу́, ~ди́шь, ~дя́т)что-л.rúgvaaðio-tsaman, dyngjair(d)o-tsaman, dungaaðio-tsaman; громозди́ть я́щики tveita kassar oman á hvønn Ꞌ annan; громозди́ть одну́ вещь на другу́ю hurlaaðialt saman í ein trunka
громозди́ться	громоз|ди́тся, ~дя́тсяipf(pfнагромозди́тьсянагромоз|ди́тся, ~дя́тся)1.(образовать беспорядочное нагромождение) hópastaðiupp, rúgvastaðisaman; облака́ громоздя́тся друг на дру́га skýggini bøklast saman; громоздя́тся валуны́ malargrótið rúgvast upp2.(возвышаться) standaслнó-ó-auppundan [ʊꞋpʰʊ-], standaслнó-ó-auppúr [ʊꞋpʰʉuɹ], raðaaði, standaслнó-ó-aog raðaслнó-ó-a, komaслнo-o-ouppum [ʊꞋpʰʊmː]3.на Acctlm.(влезать) klívaслнei-i-iupp á [ʊꞋpʰɔa]Вин, komaслнo-o-osær upp á [ʊꞋpʰɔa]Вин
громо́здкий	stfгромо́зд|ок, ~ка, ~ко, ~киadjrúgvumikilсоглосн(занимающий много места), stórurсогл(большой), tungurсогл(тяжёлый), sverurсогл(тяжеловесный); bulstórurсогл(ос. о туловище), førligurглigur, førurсогл, tjúkkurсогл(о людях); óviðførligurглigur(тяжёлый и неукюжий); громо́здкая ме́бель tungir møblar; громо́здкое сооруже́ние ovurstórur bygningur; громо́здкая фра́заfl.tungur setningur
громо́здкость	ftað at vera stórur og rúgvumikil
громоотво́д	mlynavleiðari [lyːn-]ннкмгл-ari, snarljósleiðari [snaɹ-]нпмгл-ari
гро́мче	comp avгро́мкий, гро́мко harðari (ljóð)
громыха́ть	ipf(pfпрогромыха́ть)tlm.síгреме́ть
громыхну́ть	громыхн|у́, ~ёшь, ~у́тmomenttlm.síгреме́ть
гросс	mgrossс0о
гроссбу́х	mhøvuðsbókж0-ur{ó/ø}
гроссме́йстер	mtalvstórmeistari [stœɹ-]мгл-ari
грот1	Im(пещера) helli [-tlɪ]сгл-i, holaжгл-a(helli), (loft)skútiмгл-i
грот2	IIm(парус) stórsegl [stœʂ-]с0о
гроте́ск	[-тэ́-]m1.(художественный приём;орнамент) groteska [-Ꞌtʰε-]жгл-aспец.2.(шрифт) grotesk [-Ꞌtʰε-]ж нескл.полиг.
гроте́скный	[-тэ́-]adjgroteskur [-Ꞌtʰε-]интсоглsk
грот-ма́чта	fstórmastur [stœɹ-]ж0осн
гро́хать	ipf síгро́хнуть
гро́хаться	ipf(momentгро́хнуться) tjumsaaði(niður), bumsaaði(niður)
гро́хнуть	гро́хн|у, ~ешь, ~утpf(ipfгро́хать)tlm.1.Acc(с шумом бросить) dumsaaðiВин; sleingjair(d)Вин, ripaaðiВин(со силой бросить); гро́хнуть мешо́к на́ пол dumsa posan á gólvið2.(о звуке) buldraaði, dundraaði, brakaaði3.(расхохотаться) brestaслнa-u-oí skellilátur [-tl-]
гро́хнуться	гро́хн|усь, ~ешься, ~утсяpf1.óvkm. moment tilгро́хаться2.óvkm.(упасть) tjumsaaði(niður), bumsaaði(niður)3.fl., jarg.brotnaaði(сломаться); farastслнóó-a(погибнуть); dettaслнa-u-oniðurfyri [-ˈfiː-] (потерпеть крах); vera ein fiasko [fiˈasko]ннк(закончиться неудачей), verða av ongum, dettaслнa-u-oniðurfyri [-ˈfiː-] (не состояыься)
гро́хот1	Imbuldurс0осн, dundurс0осн, brakс0о, dunс0о(водопада,пушек и др.), skrambulс0осн(о повозках, плохо закреплённых вещах и др.); гро́хот маши́н dundrið av bilum, gangurin (шум) av bilum; гро́хот пу́шек kanóndun [-Ꞌnɔun-]; гро́хот теле́ги skrambul av vogni; упа́сть с гро́хотомeis.smella [-tla] niður
гро́хот2	IImsáldс0о(til sand, kol o.til.), skiljariмгл-ari
грохота́ние	n síгро́хот1
грохота́ть	грохочу́, грохо́ч|ешь, ~утipf(pfпрогрохота́ть прогрохочу́, прогрохо́ч|ешь, ~ут) buldraaði, dundraaði, brakaaði; dunaaði(о водопаде,пушках и др.); skramblaaði(о повозках, плохо закреплённых вещах и др.)
грохоти́ть	грохочу́, грохот|и́шь, ~я́тipf(pfпрогрохоти́тьпрогрохочу́, прогрохот|и́шь, ~я́т)что-л. tekn.sáldaaðio-t
грохо́ч…	грохочу́o.s.fr. pres avгрохота́ть
грош	Genгрош|а́;plur~и́, ~е́й, ~а́мm1.søg.(монета) grosjж0-ir(gamal russ. myntur, 17.-18. øld = 2 kopekkar, 19. øld = ½ kopekk)2.plur(маленькая сумма)tlm.: за гроши́ fyri lítið og lætt, fyri ein bíligan penga; прода́тьчто-л.за гроши́ seljao-tfyri lítið og lætt, seljao-tfyri ein bíligan penga, seljao-tfyri peanuts [pʰiːnɔʰts]энкнеформ.; рабо́тать за гроши́ arbeiða fyri hungursløn; э́то сто́ит гроши́ hetta kostar lítið og einki; за после́дние гроши́ fyri tey síðstu oyruni3.plur гро́ш|и, ~ей, ~ам(деньги)óvkm.pengarмгл-iмн@грош э́тому цена́hetta er ikki petti vert, hetta er púrt einki vert, hetta er ikki ein lort vertвульг.;(э́то) гроша́ ло́маного {ме́дного} не сто́итhetta er ikki petti vert, hetta er púrt einki vert, hetta er ikki ein lort vertвульг.; (у него́)ни гроша́ нет (за душо́й)hann eigur ikki fyri lúsasalvuидом., презр., hann eigur ikki eitt reytt oyraидом.;я без гроша́eg eigi ikki eitt reytt oyraидом., eg eigi ikki eitt klovið tveyoyraидом.;я ему́ ни на грош не ве́рюeg trúgvi honum als ikki;ни в грош не ста́витьAccikki leggjaнепрein lort íВинвульг., skítaслнei-i-iáВинвульг.;ни за грошtil onga nyttu, til fánýtis; ни за грош пропа́сть fara til onga nyttu
грошо́вый	adj1.(очень дешёвый, bíligurглigur; vánaligurглigur, lítilsverdur [lʊitɪsv-]согл(низкого качества); грошо́вая цена́ spottprísur; грошо́вое жа́лование hungursløn2.fl.(мелочный,ничтожный) smáligurглigur; его́ грошо́вое тщесла́вие hansara smáliga forfeingiligheit [-Ꞌfɔ-]ннк
ГРП	[гэ-эр-пэ́]m indeclгидравли́ческий разры́в пласта́
ГРУ	[гэ-эр-у́]nГла́вное разве́дывательное управле́ние Høvuðstýriðсгл-iопр.fyri njósning (stovnur fyri njósning í útlondum til 2010, vanið verður tó ofta brúkt enn um ГРУ ГШ ВС РФ)
грубе́ть	ipf(pfзагрубе́ть, огрубе́ть, погрубе́ть) grovka [kɹɔʰkːa]aði, gerast grovariсравн.; (б.ч. о коже и т.п.) gerast hvassariсравн.(húð o.a.); душа́ грубе́ет sálin harðnar [-ɹn-]; го́лос грубе́ет málið gerst grovari
груби́ть	грублю́, груб|и́шь, ~я́тipf(pfнагруби́тьнагрублю́, нагруб|и́шь, ~я́т)1.кому-л.(говорить грубости) vera ljóturсоглí munninummóti o-m, brúkaar(t)ljótan munnmóti o-m, brúkaar(t)segmóti o-m, brúkaar(t)kjaftmóti o-mгрубо, vera illavorðin [-tl-]соглоснvið o-n2.ítr.(в спорте) spælair(d)harðliga, spælair(d)ófantaliga [-Ꞌfa-]
грубия́н	m1.(тот,кто грубит) grovt og óforskammað [-Ꞌska-]ннкfólkс0о; óveningurмсогл-ar2.ítr.(в спорте)o-r, ið spælir harðliga;o-r, ið spælir ófantaliga [-Ꞌfa-]
грубия́нить	грубия́н|ю, ~ишь, ~ятipf(pfнагрубия́нитьнагрубия́н|ю, ~ишь, ~ят)tlm.síгруби́ть1
грубия́нка	plurгрубия́н|ки, ~ок, ~камfgrovt og óforskammað [-Ꞌska-]ннкkonufólkс0о
гру́бо	advgrovt, grovliga, frekliga,síгру́бый@гру́бо говоря́okkurt um, umleið [-Ꞌlai-]
грубова́тый	stfгрубова́т, ~а, ~о, ~ыadjí grovaraсравн.lagi, (heldur) grovurсогл, grovligurглigur
гру́бость	f1.(кгру́бый) tað at vera grovur, síгру́бый2.(грубое выражение) ljót orðс0омн, illavorðin [ɪtl-] orðс0омн3.(грубый поступок) frekheitннкж0-ir, frekleikiмгл-i(дерзость); harðskapur [haʂ-]мсогл-ir(насилие)
грубошёрстный	adj1.(из грубой шерсти) úr grovari ull [-tl]; vaðmals- [vamː-], vadmals-; грубошёрстное су́кно vaðmal [vamː-]с0о, vadmalс0о2.(с грубым руном) grovullaður [-tl-]глaður
гру́бый	stfгруб, груба́, гру́б|о, ~ыadj1.(плохо обработанный;не изящный) grovurсогл; grefligurглigur; гру́бая мука́ grovt mjøl; гру́бые черты́ grov andlitsdrøg anl-[], greflig andlitsdrøg [anl-]2.(сделанный начерно,недостаточно искусный) grovurсогл; sum er á leið, leysligurглigur(при(мерный, приблизительный); в гру́бых черта́х grovliga, í stórum; гру́бый подсчёт leyslig útrokning; гру́бый напи́льник grov fíl; гру́бая ме́бель óskaffiligir [-Ꞌska-] møblar; гру́бая рабо́та grovt arbeiði (sbr.3)3.(требующий тяжёлого труда) tungurсогл, harðurсогл{a/ø}; гру́бая рабо́та tungt arbeiði (sbr.2)4.(жёсткий, шероховатый) grovurсогл, hvassurсогл{a/ø}(um húð o.a.)5.(резкий - о голосе) grovmæltur [kɹɔu-]согл, grovurсогл(á málinum), rámurсогл(á málinum)6.(невежливый,некультурный) ófólkaligur [-Ꞌfœ-]глigur(невежливый), óhølvaðurглaður(невоспитанный), ómentaðurглaður(некультурный), óvandurсогл(плохо воспитанный), grovurсогл; ófantaligur [-Ꞌfa-]глigur, ónæriligur [-Ꞌnεa-]глigur(непристойный), skendskur [ʃεn̊sk-]соглsk(похабный); говори́ть {употребля́ть} гру́бые слова́ veraслнa-ó-oljótur í munninum, brúkaar(t)ljótan munn, vera ófantaligur í orðum, brúkaar(t)seg, brúkaar(t)kjaftгрубо, vera illavorðin [ɪtl-]соглосн; гру́бая шу́тка grovt skemt; он был груб с на́ми hann var ónæriligur móti okkum (ófólkaligur)7.ítr.(в спорте): гру́бая игра́ harðligt spæl, ófantaligt [-Ꞌfa-] spæl8.(недопустимый) frekurсогл(дерзкий), grovurсогл; гру́бое вмеша́тельство frek uppílegging [-Ꞌpʰʊi-]; гру́бое наруше́ниечего-л.grovt brot áo-t, grovt brot upp á [-Ꞌpʰɔa]o-t; гру́бая оши́бка grovur feilur =>черта́4
ГРУГШ ВС РФ	nГла́вное разве́дывателное управле́ние Генера́льного шта́ба вооружённых сил Росси́йской Федера́ции Høvuðsstýriðсгл-iопрfyri njósning í stríðsmegini í Russiska Sambandsríkinum [-pan̊s-]
гру́да	frúgvaжгл-a, dungiмгл-i; гру́да камне́й grótrúgva; гру́да разва́лин ruindungi [ruꞋiːn-]ннк; ≈ toftirж0-irмн, húsaleivdirж0-irмн; преврати́ть в гру́ду разва́лин leggjaнепрí sandasorl; преврати́ться в гру́ду разва́лин liggjaслнá-ó-ií sandasorli
гру́дами	adví dungum, í rúgvum, í rúgvuvís; лежа́ть гру́дами liggja í rúgvu
груда́стый	stfгруда́ст, ~а, ~о, ~ыadjtlm.bringuturсогл(við stórari bringu)
груди́на	fbringubeinс0о
груди́нка	plurгруди́н|ки, ~ок, ~камfbringaжгл-a(kjøtið av bringu), vongbrigða [vɔmpɹiːja]жгл-a(у птицы); копчёная свина́я груди́нка bacon [pεikɔn]с0о({0<>i})
